"t.stamp","n.data","u.avg","v.avg","w.avg","t.avg","uu","uv","uw","vv","vw","ww","ut","vt","wt","u.rns","v.rns","w.rns","uu.nst","uv.nst","uw.nst","vv.nst","vw.nst","ww.nst","ut.nst","vt.nst","wt.nst","theta","phi","psi","u.avg.rot","v.avg.rot","w.avg.rot","Dir","uu.rot","uv.rot","uw.rot","vv.rot","vw.rot","ww.rot","ut.rot","vt.rot","wt.rot","u.star","H0.v","L","z.over.L","T.star","Rho.air","Rho.Cp","Pa"
2012-02-01 12:00:00,6404,0.643603997501561,0.402176764522174,0.115999375390381,-4.09920986883198,0.18830545365261,0.0313212026042212,-0.0649583110392019,0.183803819444411,-0.0395596644218244,0.161079666405982,-0.00113072563288426,-0.0514397961000285,0.0208460476589918,0.377420211099407,0.585800724921079,1.01685283555969,0.0953321029789546,0.306303443334431,0.000618967493809109,0.233620514827251,0.0795019466985746,0.0541924436399099,31.987877175815,0.00469431465692125,0.00528510195875924,32.0005347097583,8.6901898192595,0,0.767742216250007,0,0,237.999465290242,0.191239970819911,0.011704536290406,-0.0806610823938059,0.156916414339537,-0.00090396239992817,0.185032554343555,-0.0247446361430828,-0.0430239645104591,0.0248702699265513,0.284017864847433,32.1775600630995,-63.1628545232196,-0.158320900400786,-0.0875658647033029,1286.98241590115,1293.81627775367,993.868070847083
2012-02-01 13:00:00,25977,0.527589790968934,0.399265119143858,0.100427301074027,-2.05757708742349,0.133005897629064,0.011702093821589,-0.0453273347197319,0.15535638555299,-0.0249211788890706,0.0932056612626301,-0.0816788420635812,-0.0644058918462779,0.0503269943667386,0.207405301202158,0.0136099465430655,0.388123561207341,0.0789847451713575,1.10237850642971,0.111791473642739,0.136417764685345,0.199821634225405,0.0249354503519033,0.141838680043779,0.575446964326944,0.158060166222187,37.1174117283794,8.63082249329567,0,0.669215410537307,0,0,232.882588271621,0.135885816035622,0.0148990762632693,-0.0576609904943685,0.135955503994014,0.00530484303355488,0.109726624415048,-0.0952664031240305,-0.00206817068439735,0.065363549576056,0.240633539960558,83.9435815833128,-14.7272355101745,-0.679014061606566,-0.271631085121258,1277.47340895886,1284.25677809369,994.01079690312
2012-02-01 14:00:00,36002,0.493331759346703,0.622902894283651,0.00694266985167491,-2.18698294539192,0.120782374252559,0.00827574783563446,-0.0406449035651429,0.159395736743935,-0.0395720835095191,0.0810124157570783,-0.0734639425488247,-0.0345096250764448,0.0484568258437463,0.292226847352174,0.645863659570062,1.14039253813519,0.0859962179782025,0.510708597058247,0.113723547230331,0.283459223396246,0.197011623748443,0.0468285580690088,0.0569494898680199,0.165462971103316,0.0580358909873743,51.6211905818566,0.500600438822756,8.69918659629261,0.794627234086356,1.31185676043128e-19,8.57383638126697e-19,218.378809418143,0.151578902036903,0.00816372453804377,-0.0587837278940769,0.128704138804984,0,0.0809074859116851,-0.0722374204667476,0.0431731559823374,0.0430553450273024,0.242453558221109,55.3200259631314,-22.8580739428585,-0.437482179163406,-0.177581823682857,1278.071951089,1284.85849847566,994.001813662297
2012-02-01 15:00:00,36002,0.315189433920338,0.278461752124882,0.0486097994555858,-1.74503833120382,0.069233309020879,0.00949338881838028,-0.0110803580131743,0.146576362096405,-0.0315836223801047,0.0513251998684134,-0.0627909054909916,-0.0842531935996797,0.0362610964007458,0.633944331754685,2.80791858093694,3.69732899009523,0.227854611216055,0.892246488529002,0.209283397767762,0.622856012724882,0.612951431297541,0.125433600371649,0.255358593507298,0.668270013670993,0.294610487613169,41.4597687809612,6.59292034328239,0,0.423377183200269,0,0,228.540231219039,0.105087568333769,0.0374099934416638,-0.0354289638562259,0.103250614899431,-0.0207657159231242,0.058796687752498,-0.0979969608452638,-0.0215676149483551,0.0478288532879396,0.202647780027545,61.3551320726996,-12.0343979080348,-0.830951417463392,-0.236019626178182,1276.03012952798,1282.8058348656,994.032458073392
2012-02-01 16:00:00,36002,0.287820676629076,-0.184517526804066,0.0146958502305427,-1.95194655852453,0.0621922671672542,0.0316758188618914,-0.00759092701844148,0.0577893744462817,-0.00164747276238173,0.0159142945907065,-0.117184206743753,-0.131785255639522,0.0102884137991766,0.316316538910056,-0.087565198761067,0.281856719092773,0.672698145672487,1.0204209039195,0.397823971921767,0.573906878145954,0.205689104306979,0.168472427406204,0.859162325385159,0.646186988202041,0.0192804486243492,-32.6633243391807,2.46130893259702,-4.8708722479628,0.342203780819422,0,0,302.663324339181,0.0316239403715198,0.015444192552578,-0.00488285809897082,0.0883783309748144,1.73472347597681e-18,0.0158936648579081,-0.0270603417206723,-0.174532860472922,-0.00337074082952787,0.0698774505757817,-4.32724256425445,6.99589629103201,1.42940941146011,0.0482378907895663,1276.98525042189,1283.76602744049,994.018123386597
2012-02-01 17:00:00,36002,-0.348059552247097,-0.0756216321315482,0.0358563413143714,-2.66710293872563,0.116389351415794,0.0213213001644596,0.0263677863391511,0.0768696296734228,0.0100903520712929,0.0396128176716557,-0.0106032634843651,-0.077605001632418,-0.00261497226185631,-0.486408659826706,-1.43785011214843,1.17269468900407,0.459447340151129,0.582041281931271,0.240779884915045,0.29986543332718,0.41407871254957,0.0702854785703028,1.36231097605203,0.29041411109566,0.644993144795002,-167.742062159536,5.748553499966,0,0.357980111694968,0,-6.93889390390723e-18,77.7420621595365,0.117051174074451,0.010716617777675,-0.0357046168027893,0.0698038790160206,-0.00536245941117561,0.0460167456704007,0.0264411915035596,0.0735845283682297,-0.00529000297864158,0.19001332532105,-6.80874129520892,89.3937321425706,0.111864666127278,0.0278401684182069,1280.29756307243,1287.09592843317,993.968409759814
2012-02-01 18:00:00,36002,0.270983278706739,-0.0329365035275818,0.0261124381978779,-4.0264874173657,0.0260220213864554,0.00268741846684471,-0.00253167912869656,0.0328983848461727,0.00242438007183911,0.0109937139760055,-0.0482548691821131,-0.0797451862382684,-0.00280606313531579,0.97513053111755,-8.0675674661303,2.39797168978615,0.432364826460858,1.20116240613037,0.215585138239065,0.499462788491946,1.58990585711979,0.0995379499852661,0.53329259323091,0.66871763742518,4.17569485623476,-6.92998961071085,5.46416327087326,5.00250269165698,0.274223649658293,0,0,276.929989610711,0.0248151104445436,0.00161004925390693,-0.0042845406055761,0.0336102553222644,0,0.0114887544418256,-0.0383738172108869,-0.0845868546725219,0.00825925466089094,0.0654564023268626,10.6831256092799,-2.32883211451693,-4.29399781017462,-0.126179477748374,1286.64127713731,1293.4733275469,993.873191552808
2012-02-01 19:00:00,36002,0.218192600411088,0.0983595355813566,0.0427204044219766,-4.27388117326815,0.019579603136267,-0.000915411933549655,-0.00578171671020977,0.0230321022796988,0.00293634252062893,0.0112925519733038,-0.0278442362141207,-0.0261488992553878,0.00339306469569964,0.648222401078957,0.877783807020007,2.87612632584951,0.237388400280896,1.27820686420576,0.411266079772539,0.298161076079329,0.828893864128032,0.208635590634903,0.124230714410675,0.260847394929715,0.457716162424999,24.2654831365128,10.1203800694006,0,0.243120632748252,-1.38777878078145e-17,0,245.734516863487,0.0178180090153083,0.00156450715770516,-0.00522892911378633,0.0231349320920456,0.00485361243090621,0.0129513162819157,-0.0349721317380626,-0.0123956579145613,0.00968901322148653,0.0844652074061744,12.543791340186,-4.26164472633114,-2.34651188500385,-0.114710109866826,1287.80253295971,1294.6407496244,993.855760268203
2012-02-01 20:00:00,36002,0.390519415588023,-0.183481473251486,-0.0192803177601244,-3.71080634409199,0.0309158769736536,-0.00771304398350594,-0.00841595950273286,0.0309257140674609,0.000504208354544207,0.0142065290695582,-0.0320296525475814,-0.0829159014240852,0.0131131994215556,0.0586876183814909,-0.634237665654457,-1.79410261280892,0.176877672178444,0.200510139391848,0.118166749678625,0.209291165727067,0.167533945071101,0.0381039027619443,0.0794392922305485,0.235588689125647,0.13249928340933,-25.1659950930255,-2.55853967963066,0,0.431905771703364,2.77555756156289e-17,0,295.165995093025,0.0375081892519454,-0.00478301683526461,-0.00679029741172058,0.0249867727077449,-0.00333931568638,0.0135531581509824,0.00567833093205833,-0.0886658502781341,0.0133800187831863,0.0869883831450992,17.2868065663744,-3.37799361497418,-2.96033715270254,-0.153813857660373,1285.16252066024,1291.98671888992,993.895388299339
2012-02-01 21:00:00,36002,0.478294816954614,-0.451666851841564,0.0155416365757458,-3.09872534859174,0.0522001005197868,-0.0132325720961794,-0.00933970164524916,0.0641147821510788,-0.00165819411652703,0.020520043556756,-0.0297558359253923,-0.105306736150912,0.0197032025304169,0.0826613348813561,-0.457032823349805,3.63265257178745,0.131581990403311,0.222886144700241,0.0576001828223589,0.302715930346885,1.95095637459888,0.0643730260346937,0.0419569969465404,0.397383375867466,0.468112730277943,-43.3598751185411,1.35335145114361,0,0.658035272189545,0,1.73472347597681e-18,313.359875118541,0.0707323744356671,-0.00688280098763462,-0.00683826047447329,0.0452874278623533,-0.00745755852759452,0.0208151239296011,0.0511184146693318,-0.0969935769970626,0.0185010362774755,0.100589021712641,23.8499451238316,-3.78593306385975,-2.64135678875554,-0.183926992851452,1282.30498842376,1289.11401319007,993.938279608768
2012-02-01 22:00:00,36002,0.592612910393867,-0.881155213599244,0.0606380201099939,-2.7360260541081,0.17987962288601,-0.0281624018515241,-0.0432289024902571,0.223637917131924,0.00263499167401946,0.0815944513951855,-0.0576462106355393,-0.125443210566105,0.0247989255427033,0.297887322934278,-0.400084880767104,0.728888823872488,0.124157957049602,0.552077052104814,0.01476364820844,0.2697550513348,0.87882491463221,0.0128225876562888,0.0605023805765077,0.277498914482042,0.0850491864067373,-56.0775550647001,3.26824040411634,0,1.0636265987185,-5.55111512312578e-17,0,326.0775550647,0.232595482768186,-0.0115887710768688,-0.0349339501956438,0.167424741095942,-0.033794843719525,0.0850917675489927,0.0732181840719672,-0.117840583535726,0.0206583101681833,0.220466030681257,26.5958754013499,-35.7462416702716,-0.279749689274789,-0.0937029169725036,1280.61769470726,1287.41775996332,993.963604854243
2012-02-01 23:00:00,36002,0.560481084384201,-1.67648769512805,0.130798566746292,-2.35495139158936,0.19584642281099,-0.0410559965867721,-0.0233522605254311,0.335814682065747,0.0166508158449746,0.0866799961447194,-0.0234521886030297,-0.0521612176476633,0.00438396579284448,0.706561939055481,-0.458986627056555,0.774977486479024,0.271826322137623,0.747589446729327,0.0461354896905636,0.418332128666743,0.529166764473741,0.0173437538375486,0.511256103730772,0.526862637391149,0.68237062146297,-71.5142577385508,4.2318206291983,-9.50093488964977,1.77252878761704,-4.58143797801108e-18,2.73748498408399e-17,341.514257738551,0.341606654707051,-0.00342145828366201,-0.0432165028163173,0.187926584171365,0,0.0888078621430401,0.0422427824107874,-0.0384585155285522,-0.00514848039394001,0.207885792723594,-6.61909424455541,120.422346917443,0.083041065516317,0.0247659078885946,1278.84969396379,1285.64037115619,993.990140757106
2012-02-02 00:00:00,36002,0.483012610410533,-1.60491278262319,0.0963171490472751,-1.99807455141381,0.182975985452484,-0.0880906546928332,0.0087513914061924,0.451607065807545,-0.00371230204294349,0.0689751226574867,-0.00401301447608839,0.00495053065446625,-0.00609515026726916,0.027355093263188,-0.746549027321513,1.73811345279182,0.335643248323683,0.879608171846148,0.970924285544951,0.599676351086018,8.57498166385366,0.0838880281336244,0.286547104087828,3.75727130098668,0.461847041838129,-73.250370298268,3.28904185180539,4.784541077647,1.67878623262269,0,0,343.250370298268,0.47726589944436,-0.00170289030750065,-0.0173049506240062,0.157281303663722,-1.73472347597681e-18,0.069010970809433,-0.00623699064188292,-0.00288697549688268,-0.00552523446924745,0.13154828248216,-7.09429214580793,28.4700695566706,0.351246068440215,0.0420015705639999,1277.19837939858,1283.9802881296,994.014924666297
2012-02-02 01:00:00,36002,0.233335370257208,-0.309141436586856,0.0314215876895728,-2.34449225043053,0.0620221962928673,-0.0318763311100983,-0.00466305669980734,0.475155283514483,-0.0294176478785446,0.0214332558301727,-0.0406350759858977,-0.240199120706069,0.0214842285874569,0.101454985069351,-6.50428142552617,5.67210105816009,0.260207163275031,0.554559972684477,0.186377034815641,0.83398541420153,1.04514577499765,0.156925552269322,0.246145040707557,1.02341053583858,1.1318655773636,-52.9550363559445,4.63804603844074,-2.13718767903279,0.388588650118589,0,0,322.955036355944,0.357014997223511,-0.190650247242366,-0.0136729974808023,0.181532315189021,-8.67361737988404e-19,0.0200634232249908,0.168427382770713,-0.177310402271471,0.00127947086071805,0.116931593167981,1.64487706436267,-86.2370110172636,-0.115959492125697,-0.0109420459095258,1278.80123746194,1285.59165735088,993.990868030019
2012-02-02 02:00:00,36002,0.112817899005611,1.18268373979223,-0.0561091050497195,-2.93824870840509,0.272101325633896,-0.104173355334627,0.0288623696204909,0.280110932948009,-0.0577722185014332,0.0749697720462033,-0.243472072123894,0.121008732818702,-0.029446163187873,8.58421369569587,0.449663306391968,-1.39748115516555,0.480390970009366,0.628178168053322,0.464666621160746,0.234090495334934,0.15531536643355,0.0309948757234448,0.542658882577234,0.640326904083019,0.460655336901174,84.5509613507032,-2.70394445430267,-7.40904001523305,1.18937670162756,0,0,185.449038649297,0.265092737812065,0.109583223761275,-0.0319268588714842,0.295681328828564,-6.93889390390723e-18,0.0664079639874792,0.0986224555576773,0.254944076954705,0.00812211392832458,0.178680885579528,10.4642306891045,-48.3660304845312,-0.206756682320627,-0.0454559753382774,1281.55789575575,1288.36295346858,993.949493093377
2012-02-02 03:00:00,35717,-1.11568216815522,1.51194361228547,-0.142622000727945,-2.06994988380883,0.624584609249997,-0.143444143909919,0.180661862049285,0.868938472237517,-0.190392663812002,0.227798268272814,-0.0892647924996921,-0.0347107424982078,-0.0137761789287349,-0.314517600169258,1.10152019659962,-0.983190464159061,0.099236883383171,0.172371920030298,0.064075470135551,0.31460086383198,0.184841535079235,0.0452482479990797,0.120650502368876,0.510833311297881,0.0749878433712799,126.424081703539,-4.34055804622752,-5.61754356479591,1.88442596621942,0,0,143.575918296461,0.955206283732665,-0.0513444446295455,-0.211296452079922,0.577390457646163,6.93889390390723e-18,0.1887246083815,0.0260425397012489,0.0931511343487955,-0.00273390309046009,0.459669938194702,-3.51119079458265,2454.27797399255,0.00407451808880975,0.00594753509702453,1277.53061273527,1284.3142856215,994.009938361786
2012-02-02 04:00:00,35872,-0.793634868421053,-0.0127458742194469,-0.0539819357716325,-2.00118950713649,0.266793910108628,-0.0705565591853997,0.0666924310834584,0.217731368832466,-0.0174897276539128,0.0736279061162047,0.0748472415088644,-0.0954908105838405,0.0215878590170507,-0.815168609086264,-76.0084848388445,-2.56884296303102,0.353985204473133,0.845684165294777,0.349851885334712,0.378282147166218,0.709356310982837,0.110985034210517,0.427029279340095,0.345767420775131,0.31171147749205,-179.079901789996,-3.89068523868935,5.02032050361603,0.795570745485888,1.12085260404533e-18,-7.06407839620929e-18,89.0799017899957,0.272627221408923,-0.0767515884503673,-0.0463303481052999,0.221211216935468,-3.46944695195361e-18,0.0643147467129068,-0.0746000548177646,0.0977590229218889,0.00804023525335867,0.215244856164555,10.3236199297941,-85.7054212071494,-0.116678733493767,-0.0373539019543952,1277.2127742497,1283.99475941721,994.014708622549
2012-02-02 05:00:00,36002,-0.125580245541914,-0.407179878895617,0.0287972890394978,-2.04692044886395,0.136894334287121,0.0189329674822886,0.0125570782858264,0.0417825886254346,-0.000886494507268693,0.0123440382938088,-0.0765868675363675,-0.0726217234750935,0.00348163230366353,-8.58298369896963,-0.338945946183156,3.09416047575979,0.808546217847145,0.776629272151061,0.578152318050038,0.451677570918654,1.62144638483888,0.101307834014135,0.990816363777636,0.610787347523891,0.134466114609576,-107.140529756904,3.86631521220448,8.01841786835704,0.427077435254827,-1.37421085628346e-17,1.93583229800328e-18,17.1405297569038,0.0601039752192696,-0.0419492211261772,-0.000232106552487466,0.12009532555127,3.46944695195361e-18,0.0108216604358245,0.0919930685371335,-0.0516566425550667,0.00452232065253044,0.0152350435669697,5.8075969743397,-0.0540225650577285,-185.107833908183,-0.296836739104248,1277.42414368721,1284.20725122401,994.011536299013
2012-02-02 06:00:00,36002,0.363776179101161,-0.168991722682073,0.0161374368090662,-3.4177504027554,0.0430932176453764,-0.00242631802731513,-0.00195275643827095,0.0533837004398033,-0.0034098021987214,0.00981689041867361,-0.0801109533831117,-0.164408743101024,0.0187191280517995,0.650603003964303,-2.12634613712003,2.30060815528275,0.522763198737828,0.79834054027932,0.844779902516906,0.464785465850185,0.142547047837453,0.0922891204248625,0.560976429596203,0.540461859674486,0.0534330149142566,-24.9171597792442,2.30386348536631,-5.25387589583219,0.401437078112201,-3.17693724844809e-19,3.45487088754623e-18,294.917159779244,0.0466873415796114,-0.00545963200949956,-0.00232748648899458,0.0500423961122329,0,0.00956407081200912,-0.0026321959698775,-0.183813515726051,0.00201702648328588,0.0482440306047762,2.60319396764916,-3.82668776805287,-2.61322600800752,-0.0418088301910287,1283.79278652683,1290.60971148399,993.915948124563
2012-02-02 07:00:00,36002,0.278874229209488,-0.72163990889395,0.0711838231209377,-2.4005413588134,0.0467443813369034,-0.00288340783610099,-0.00212140272906054,0.093483835998414,-0.00617446201724785,0.011412353697358,-0.0189280698111916,-0.0606110319664549,0.00484510076699611,1.07944710871299,-0.0661666017447509,0.553350311642097,0.496045007016904,0.271845961906446,0.130464895094254,0.59501313608475,1.49951491580135,0.175400879320648,0.323388433385073,0.522753185999326,0.810542463593487,-68.8712181450418,5.25700120693698,-4.21342809542804,0.776918355105456,0,0,338.871218145042,0.0896068562967959,-0.0137100856124741,-0.00321602304438507,0.0510952693897525,-4.33680868994202e-19,0.010938445346127,0.049948210449932,-0.0394168220857797,-0.0026333313057027,0.0567099906928671,-3.3860763039784,4.77872263509283,2.09260941963118,0.0464350509236448,1279.06095212268,1285.85275109348,993.986970023811
2012-02-02 08:00:00,32078,0.282377330257497,-0.510423966581458,0.00603965334497163,-2.32730625350708,0.0439410201949859,0.00677758929112766,-0.00444696149777372,0.0339070123158179,-0.00369519159255879,0.012314165213734,-0.0354416942079231,-0.0409412247107802,0.0101771865683967,0.95811811360435,-0.61555828011439,20.8096607968564,0.49462758501969,0.691295302846008,0.596929007577768,0.462527951076789,1.2501849977608,0.223466074044172,0.284444108906232,0.207146170724836,0.597997287906118,-61.0477038847359,0.593208769275259,-8.99136643549174,0.583357574491519,0,0,331.047703884736,0.0305370199769856,0.000443584072084365,0.000973296827926011,0.0482311936815595,-8.67361737988404e-19,0.0113939840659926,0.0187722221860046,-0.0517668172262669,0.00191650829793093,0.0311977054913661,2.46369368873469,-1.09348621572762,-9.14506269596259,-0.0614310657705684,1278.72162385919,1285.5116210008,993.992062931788
2012-02-02 09:00:00,5437,0.224193489056465,-0.440754092330329,-0.0110649255103918,-1.80597388265588,0.0270031619664298,-0.00409494236476609,0.000652921321125263,0.0182989529472858,-0.00463474359723926,0.0177517538780896,0.0038216527822947,-0.014063703627463,-0.00610358513255657,0.760355654938013,-0.200961097196899,-9.04517816410139,0.0582239256532206,0.110597810891471,0.410168004809633,0.0993530437220581,0.264653227694681,0.0224462783202994,0.903984639371986,0.112971432919138,0.662406952345878,-63.0394305700954,-1.28184450974717,0,0.494620382735886,0,-1.73472347597681e-18,333.039430570095,0.0231968257713689,0.00596141091424013,0.00454889319241062,0.0219044420972877,-0.00138631303719456,0.0179526009231486,0.0144008628875931,-0.00296985191189823,-0.00578287721588851,0.0689597620461122,-7.41994306387683,3.92134052248951,2.5501483338793,0.0838587176681613,1276.31126917604,1283.08846736197,994.028238683023
